sentence_id,lemma,form,voice,case_pattern,argument_count,arguments
15221,καθεύδω,καθεύδειν,active,INTR,0,[]
15221,ἔρχομαι,ἦλθεν,active,INTR,0,[]
15221,σπείρω,ἐπέσπειρεν,active,INTR,0,[]
15221,ἀπέρχομαι,ἀπῆλθεν,active,INTR,0,[]
15222,βλαστάνω,ἐβλάστησεν,active,INTR,0,[]
15222,ποιέω,ἐποίησεν,active,INTR,0,[]
15222,φαίνω,ἐφάνη,passive,INTR,0,[]
15223,προσέρχομαι,προσελθόντες,active,INTR,0,[]
15223,λέγω,εἶπον,active,INTR,0,[]
15224,σπείρω,ἔσπειρας,active,INTR,0,[]
15225,ἔχω,ἔχει,active,INTR,0,[]
15226,φημί,ἔφη,active,INTR,0,[]
15227,ποιέω,ἐποίησεν,active,INTR,0,[]
15228,λέγω,λέγουσιν,active,INTR,0,[]
15229,ἐθέλω,θέλεις,active,INTR,0,[]
15229,ἀπέρχομαι,ἀπελθόντες,active,INTR,0,[]
15229,συλλέγω,συλλέξωμεν,active,INTR,0,[]
15230,φημί,φησίν,active,INTR,0,[]
15231,συλλέγω,συλλέγοντες,active,INTR,0,[]
15231,ἐκριζόω,ἐκριζώσητε,active,INTR,0,[]
15232,ἀφίημι,ἄφετε,active,INTR,0,[]
15232,συναυξάνω,συναυξάνεσθαι,passive,INTR,0,[]
15232,λέγω,ἐρῶ,active,INTR,0,[]
47849,συλλέγω,συλλέξατε,active,INTR,0,[]
47849,δέω#1,δήσατε,active,INTR,0,[]
47849,κατακαίω,κατακαῦσαι,active,INTR,0,[]
47850,συνάγω,συναγάγετε,active,INTR,0,[]
15234,παρατίθημι,παρέθηκεν,active,INTR,0,[]
15234,λέγω,λέγων,active,INTR,0,[]
15235,εἰμί#1,ἐστὶν,active,INTR,0,[]
15235,λαμβάνω,λαβὼν,active,INTR,0,[]
15235,σπείρω,ἔσπειρεν,active,INTR,0,[]
47851,εἰμί#1,ἐστιν,active,INTR,0,[]
47852,αὐξάνω,αὐξηθῇ,passive,INTR,0,[]
47852,εἰμί#1,ἐστὶν,active,INTR,0,[]
47852,γίγνομαι,γίνεται,middle,INTR,0,[]
47852,ἔρχομαι,ἐλθεῖν,active,INTR,0,[]
47852,κατασκηνόω,κατασκηνοῦν,active,INTR,0,[]
15237,λαλέω,ἐλάλησεν,active,INTR,0,[]
15238,εἰμί#1,ἐστὶν,active,INTR,0,[]
15238,λαμβάνω,λαβοῦσα,active,INTR,0,[]
15238,ἐγκρύπτω,ἐνέκρυψεν,active,INTR,0,[]
15238,ζυμόω,ἐζυμώθη,passive,INTR,0,[]
15239,λαλέω,ἐλάλησεν,active,INTR,0,[]
15239,λαλέω,ἐλάλει,active,INTR,0,[]
15239,πληρόω,πληρωθῇ,passive,INTR,0,[]
15239,λέγω,ῥηθὲν,passive,INTR,0,[]
15239,λέγω,λέγοντος,active,INTR,0,[]
47853,ἀνοίγνυμι,ἀνοίξω,active,INTR,0,[]
47854,ἐρεύγομαι,ἐρεύξομαι,middle,INTR,0,[]
47854,κρύπτω,κεκρυμμένα,passive,INTR,0,[]
15242,ἀφίημι,ἀφεὶς,active,INTR,0,[]
15242,ἔρχομαι,ἦλθεν,active,INTR,0,[]
15243,προσέρχομαι,προσῆλθον,active,INTR,0,[]
15243,λέγω,λέγοντες,active,INTR,0,[]
15244,φράζω,φράσον,active,INTR,0,[]
15245,ἀποκρίνω,ἀποκριθεὶς,passive,INTR,0,[]
15245,λέγω,εἶπεν,active,INTR,0,[]
47855,σπείρω,σπείρων,active,INTR,0,[]
47855,εἰμί#1,ἐστὶν,active,INTR,0,[]
47856,εἰμί#1,ἐστιν,active,INTR,0,[]
15247,εἰμί#1,εἰσιν,active,INTR,0,[]
47857,εἰμί#1,εἰσιν,active,INTR,0,[]
47858,σπείρω,σπείρας,active,INTR,0,[]
47858,εἰμί#1,ἐστιν,active,INTR,0,[]
47859,εἰμί#1,ἐστιν,active,INTR,0,[]
47860,εἰμί#1,εἰσιν,active,INTR,0,[]
15250,συλλέγω,συλλέγεται,passive,INTR,0,[]
15250,κατακαίω,κατακαίεται,passive,INTR,0,[]
15250,εἰμί#1,ἔσται,middle,INTR,0,[]
15251,ἀποστέλλω,ἀποστελεῖ,active,INTR,0,[]
15251,συλλέγω,συλλέξουσιν,active,INTR,0,[]
15251,ποιέω,ποιοῦντας,active,INTR,0,[]
15251,βάλλω,βαλοῦσιν,active,INTR,0,[]
15252,εἰμί#1,ἔσται,middle,INTR,0,[]
15253,ἐκλάμπω,ἐκλάμψουσιν,active,INTR,0,[]
15254,ἔχω,ἔχων,active,INTR,0,[]
15254,ἀκούω,ἀκουέτω,active,INTR,0,[]
47861,εἰμί#1,ἐστὶν,active,INTR,0,[]
47861,κρύπτω,κεκρυμμένῳ,passive,INTR,0,[]
47861,εὑρίσκω,εὑρὼν,active,INTR,0,[]
47861,κρύπτω,ἔκρυψεν,active,INTR,0,[]
47862,ὑπάγω,ὑπάγει,active,INTR,0,[]
47862,πωλέω,πωλεῖ,active,INTR,0,[]
47862,ἔχω,ἔχει,active,INTR,0,[]
47862,ἀγοράζω,ἀγοράζει,active,INTR,0,[]
15256,εἰμί#1,ἐστὶν,active,INTR,0,[]
15256,ζητέω,ζητοῦντι,active,INTR,0,[]
15257,εὑρίσκω,εὑρὼν,active,INTR,0,[]
15257,ἀπέρχομαι,ἀπελθὼν,active,INTR,0,[]
15257,πέρνημι,πέπρακεν,active,INTR,0,[]
15257,ἔχω,εἶχεν,active,INTR,0,[]
15257,ἀγοράζω,ἠγόρασεν,active,INTR,0,[]
15258,εἰμί#1,ἐστὶν,active,INTR,0,[]
15258,βάλλω,βληθείσῃ,passive,INTR,0,[]
15258,συνάγω,συναγαγούσῃ,active,INTR,0,[]
47863,πληρόω,ἐπληρώθη,passive,INTR,0,[]
47863,ἀναβιβάζω,ἀναβιβάσαντες,active,INTR,0,[]
47863,καθίζω,καθίσαντες,active,INTR,0,[]
47863,συλλέγω,συνέλεξαν,active,INTR,0,[]
47864,βάλλω,ἔβαλον,active,INTR,0,[]
15260,εἰμί#1,ἔσται,middle,INTR,0,[]
15261,ἐξέρχομαι,ἐξελεύσονται,middle,INTR,0,[]
15261,ἀφορίζω,ἀφοριοῦσιν,active,INTR,0,[]
15261,βάλλω,βαλοῦσιν,active,INTR,0,[]
15262,εἰμί#1,ἔσται,middle,INTR,0,[]
15263,συνίημι,συνήκατε,active,INTR,0,[]
15264,λέγω,λέγουσιν,active,INTR,0,[]
15265,λέγω,εἶπεν,active,INTR,0,[]
15266,μαθητεύω,μαθητευθεὶς,passive,INTR,0,[]
15266,εἰμί#1,ἐστιν,active,INTR,0,[]
15266,ἐκβάλλω,ἐκβάλλει,active,INTR,0,[]
47865,γίγνομαι,ἐγένετο,middle,INTR,0,[]
47865,τελέω,ἐτέλεσεν,active,INTR,0,[]
47865,μεταίρω,μετῆρεν,active,INTR,0,[]
15268,ἔρχομαι,ἐλθὼν,active,INTR,0,[]
15268,διδάσκω,ἐδίδασκεν,active,INTR,0,[]
15268,ἐκπλήσσω,ἐκπλήσσεσθαι,passive,INTR,0,[]
15268,λέγω,λέγειν,active,INTR,0,[]
15270,εἰμί#1,ἐστιν,active,INTR,0,[]
15271,λέγω,λέγεται,passive,INTR,0,[]
15272,εἰμί#1,εἰσιν,active,INTR,0,[]
15274,σκανδαλίζω,ἐσκανδαλίζοντο,passive,INTR,0,[]
15275,λέγω,εἶπεν,active,INTR,0,[]
15276,εἰμί#1,ἔστιν,active,INTR,0,[]
15277,ποιέω,ἐποίησεν,active,INTR,0,[]
15278,ἀκούω,ἤκουσεν,active,INTR,0,[]
15278,λέγω,εἶπεν,active,INTR,0,[]
15279,εἰμί#1,ἐστιν,active,INTR,0,[]
15280,ἐγείρω,ἠγέρθη,passive,INTR,0,[]
15280,ἐνεργέω,ἐνεργοῦσιν,active,INTR,0,[]
15281,κρατέω,κρατήσας,active,INTR,0,[]
15281,δέω#1,ἔδησεν,active,INTR,0,[]
15281,ἀποτίθημι,ἀπέθετο,middle,INTR,0,[]
15282,λέγω,ἔλεγεν,active,INTR,0,[]
15283,ἔξεστι,ἔξεστίν,active,INTR,0,[]
15283,ἔχω,ἔχειν,active,INTR,0,[]
15284,ἐθέλω,θέλων,active,INTR,0,[]
15284,ἀποκτείνω,ἀποκτεῖναι,active,INTR,0,[]
15284,φοβέω,ἐφοβήθη,passive,INTR,0,[]
15284,ἔχω,εἶχον,active,INTR,0,[]
15285,γίγνομαι,γενομένοις,middle,INTR,0,[]
15285,ὀρχέομαι,ὠρχήσατο,middle,INTR,0,[]
15285,ἀρέσκω,ἤρεσεν,active,INTR,0,[]
15285,ὁμολογέω,ὡμολόγησεν,active,INTR,0,[]
15285,δίδωμι,δοῦναι,active,INTR,0,[]
15285,αἰτέω,αἰτήσηται,middle,INTR,0,[]
15286,προβιβάζω,προβιβασθεῖσα,passive,INTR,0,[]
15286,δίδωμι,δός,active,INTR,0,[]
15286,φημί,φησίν,active,INTR,0,[]
15288,λυπέω,λυπηθεὶς,passive,INTR,0,[]
15288,συνανάκειμαι,συνανακειμένους,middle,INTR,0,[]
15288,κελεύω,ἐκέλευσεν,active,INTR,0,[]
15288,δίδωμι,δοθῆναι,passive,INTR,0,[]
15288,πέμπω,πέμψας,active,INTR,0,[]
15288,ἀποκεφαλίζω,ἀπεκεφάλισεν,active,INTR,0,[]
15289,φέρω,ἠνέχθη,passive,INTR,0,[]
15289,δίδωμι,ἐδόθη,passive,INTR,0,[]
15289,φέρω,ἤνεγκεν,active,INTR,0,[]
15290,προσέρχομαι,προσελθόντες,active,INTR,0,[]
15290,ἀείρω,ἦραν,active,INTR,0,[]
15290,θάπτω,ἔθαψαν,active,INTR,0,[]
15290,ἔρχομαι,ἐλθόντες,active,INTR,0,[]
15290,ἀπαγγέλλω,ἀπήγγειλαν,active,INTR,0,[]
15291,ἀκούω,ἀκούσας,active,INTR,0,[]
15291,ἀναχωρέω,ἀνεχώρησεν,active,INTR,0,[]
15292,ἀκούω,ἀκούσαντες,active,INTR,0,[]
15292,ἀκολουθέω,ἠκολούθησαν,active,INTR,0,[]
15293,ἐξέρχομαι,ἐξελθὼν,active,INTR,0,[]
15293,ὁράω,εἶδεν,active,INTR,0,[]
15293,σπλαγχνίζομαι,ἐσπλαγχνίσθη,passive,INTR,0,[]
15293,θεραπεύω,ἐθεράπευσεν,active,INTR,0,[]
15294,γίγνομαι,γενομένης,middle,INTR,0,[]
15294,προσέρχομαι,προσῆλθον,active,INTR,0,[]
15294,λέγω,λέγοντες,active,INTR,0,[]
15295,εἰμί#1,ἐστιν,active,INTR,0,[]
15295,παρέρχομαι,παρῆλθεν,active,INTR,0,[]
15296,ἀπολύω,ἀπόλυσον,active,INTR,0,[]
15296,ἀπέρχομαι,ἀπελθόντες,active,INTR,0,[]
15296,ἀγοράζω,ἀγοράσωσιν,active,INTR,0,[]
15297,λέγω,εἶπεν,active,INTR,0,[]
15298,ἔχω,ἔχουσιν,active,INTR,0,[]
15298,ἀπέρχομαι,ἀπελθεῖν,active,INTR,0,[]
15299,δίδωμι,δότε,active,INTR,0,[]
15299,ἐσθίω,φαγεῖν,active,INTR,0,[]
15300,λέγω,λέγουσιν,active,INTR,0,[]
15301,ἔχω,ἔχομεν,active,INTR,0,[]
15302,λέγω,εἶπεν,active,INTR,0,[]
15303,φέρω,φέρετέ,active,INTR,0,[]
15304,κελεύω,κελεύσας,active,INTR,0,[]
15304,ἀνακλίνω,ἀνακλιθῆναι,passive,INTR,0,[]
15304,λαμβάνω,λαβὼν,active,INTR,0,[]
15304,ἀναβλέπω,ἀναβλέψας,active,INTR,0,[]
15304,εὐλογέω,εὐλόγησεν,active,INTR,0,[]
15304,κλάω,κλάσας,active,INTR,0,[]
15304,δίδωμι,ἔδωκεν,active,INTR,0,[]
15305,ἐσθίω,ἔφαγον,active,INTR,0,[]
15305,χορτάζω,ἐχορτάσθησαν,passive,INTR,0,[]
15305,ἀείρω,ἦραν,active,INTR,0,[]
15305,περισσεύω,περισσεῦον,active,INTR,0,[]
15306,ἐσθίω,ἐσθίοντες,active,INTR,0,[]
15306,εἰμί#1,ἦσαν,active,INTR,0,[]
15307,ἀναγκάζω,ἠνάγκασεν,active,INTR,0,[]
15307,ἐμβαίνω,ἐμβῆναι,active,INTR,0,[]
15307,προάγω,προάγειν,active,INTR,0,[]
15307,ἀπολύω,ἀπολύσῃ,active,INTR,0,[]
15308,ἀπολύω,ἀπολύσας,active,INTR,0,[]
15308,ἀναβαίνω,ἀνέβη,active,INTR,0,[]
15308,προσεύχομαι,προσεύξασθαι,middle,INTR,0,[]
15309,γίγνομαι,γενομένης,middle,INTR,0,[]
15309,εἰμί#1,ἦν,active,INTR,0,[]
15310,εἰμί#1,ἦν,active,INTR,0,[]
15310,βασανίζω,βασανιζόμενον,passive,INTR,0,[]
15311,εἰμί#1,ἦν,active,INTR,0,[]
15312,ἔρχομαι,ἦλθεν,active,INTR,0,[]
15312,περιπατέω,περιπατῶν,active,INTR,0,[]
15313,ὁράω,ἰδόντες,active,INTR,0,[]
15313,περιπατέω,περιπατοῦντα,active,INTR,0,[]
15313,ταράσσω,ἐταράχθησαν,passive,INTR,0,[]
15313,λέγω,λέγοντες,active,INTR,0,[]
15313,εἰμί#1,ἐστιν,active,INTR,0,[]
15313,κράζω,ἔκραξαν,active,INTR,0,[]
15314,λαλέω,ἐλάλησεν,active,INTR,0,[]
15314,λέγω,λέγων,active,INTR,0,[]
47867,θαρσέω,θαρσεῖτε,active,INTR,0,[]
47868,εἰμί#1,εἰμι,active,INTR,0,[]
15316,φοβέω,φοβεῖσθε,middle,INTR,0,[]
15317,ἀποκρίνω,ἀποκριθεὶς,passive,INTR,0,[]
15317,λέγω,εἶπεν,active,INTR,0,[]
15318,εἰμί#1,εἶ,active,INTR,0,[]
15318,κελεύω,κέλευσόν,active,INTR,0,[]
15318,ἔρχομαι,ἐλθεῖν,active,INTR,0,[]
15319,λέγω,εἶπεν,active,INTR,0,[]
15320,ἔρχομαι,ἐλθέ,active,INTR,0,[]
15321,καταβαίνω,καταβὰς,active,INTR,0,[]
15321,περιπατέω,περιεπάτησεν,active,INTR,0,[]
15321,ἔρχομαι,ἦλθεν,active,INTR,0,[]
15322,βλέπω,βλέπων,active,INTR,0,[]
15322,φοβέω,ἐφοβήθη,passive,INTR,0,[]
15322,ἄρχω,ἀρξάμενος,middle,INTR,0,[]
15322,καταποντίζω,καταποντίζεσθαι,passive,INTR,0,[]
15322,κράζω,ἔκραξεν,active,INTR,0,[]
15322,λέγω,λέγων,active,INTR,0,[]
15323,σῴζω,σῶσόν,active,INTR,0,[]
15324,ἐκτείνω,ἐκτείνας,active,INTR,0,[]
15324,ἐπιλαμβάνομαι,ἐπελάβετο,middle,INTR,0,[]
15324,λέγω,λέγει,active,INTR,0,[]
15325,διστάζω,ἐδίστασας,active,INTR,0,[]
15326,ἀναβαίνω,ἀναβάντων,active,INTR,0,[]
15326,κοπάζω,ἐκόπασεν,active,INTR,0,[]
15327,προσκυνέω,προσεκύνησαν,active,INTR,0,[]
15327,λέγω,λέγοντες,active,INTR,0,[]
15328,εἰμί#1,εἶ,active,INTR,0,[]
15329,διαπεράω,διαπεράσαντες,active,INTR,0,[]
15329,ἔρχομαι,ἦλθον,active,INTR,0,[]
15330,ἐπιγιγνώσκω,ἐπιγνόντες,active,INTR,0,[]
15330,ἀποστέλλω,ἀπέστειλαν,active,INTR,0,[]
15330,προσφέρω,προσήνεγκαν,active,INTR,0,[]
15330,ἔχω,ἔχοντας,active,INTR,0,[]
15330,παρακαλέω,παρεκάλουν,active,INTR,0,[]
15330,ἅπτω,ἅψωνται,middle,INTR,0,[]
15331,ἅπτω,ἥψαντο,middle,INTR,0,[]
15331,διασῴζω,διεσώθησαν,passive,INTR,0,[]
15332,προσέρχομαι,προσέρχονται,middle,INTR,0,[]
15332,λέγω,λέγοντες,active,INTR,0,[]
15333,παραβαίνω,παραβαίνουσιν,active,INTR,0,[]
15334,νίπτω,νίπτονται,middle,INTR,0,[]
15334,ἐσθίω,ἐσθίωσιν,active,INTR,0,[]
15335,ἀποκρίνω,ἀποκριθεὶς,passive,INTR,0,[]
15335,λέγω,εἶπεν,active,INTR,0,[]
15336,παραβαίνω,παραβαίνετε,active,INTR,0,[]
15337,ἐντέλλω,ἐνετείλατο,middle,INTR,0,[]
15337,λέγω,λέγων,active,INTR,0,[]
15338,τιμάω,τίμα,active,INTR,0,[]
15338,κακολογέω,κακολογῶν,active,INTR,0,[]
15338,τελευτάω,τελευτάτω,active,INTR,0,[]
15339,λέγω,λέγετε,active,INTR,0,[]
15340,λέγω,εἴπῃ,active,INTR,0,[]
15340,ὠφελέω,ὠφεληθῇς,passive,INTR,0,[]
15340,τιμάω,τιμήσει,active,INTR,0,[]
15342,ἀκυρόω,ἠκυρώσατε,active,INTR,0,[]
15343,προφητεύω,ἐπροφήτευσεν,active,INTR,0,[]
15343,λέγω,λέγων,active,INTR,0,[]
47871,τιμάω,τιμᾷ,active,INTR,0,[]
47872,ἀπέχω,ἀπέχει,active,INTR,0,[]
15345,σέβω,σέβονταί,middle,INTR,0,[]
15345,διδάσκω,διδάσκοντες,active,INTR,0,[]
15346,προσκαλέω,προσκαλεσάμενος,middle,INTR,0,[]
15346,λέγω,εἶπεν,active,INTR,0,[]
15347,ἀκούω,ἀκούετε,active,INTR,0,[]
15347,συνίημι,συνίετε,active,INTR,0,[]
15348,εἰσέρχομαι,εἰσερχόμενον,middle,INTR,0,[]
15348,κοινόω,κοινοῖ,active,INTR,0,[]
15348,ἐκπορεύομαι,ἐκπορευόμενον,middle,INTR,0,[]
15348,κοινόω,κοινοῖ,active,INTR,0,[]
15349,προσέρχομαι,προσελθόντες,active,INTR,0,[]
15349,λέγω,λέγουσιν,active,INTR,0,[]
15350,οἶδα,οἶδας,active,INTR,0,[]
15350,ἀκούω,ἀκούσαντες,active,INTR,0,[]
15350,σκανδαλίζω,ἐσκανδαλίσθησαν,passive,INTR,0,[]
15351,ἀποκρίνω,ἀποκριθεὶς,passive,INTR,0,[]
15351,λέγω,εἶπεν,active,INTR,0,[]
15352,φυτεύω,ἐφύτευσεν,active,INTR,0,[]
15352,ἐκριζόω,ἐκριζωθήσεται,passive,INTR,0,[]
15353,ἀφίημι,ἄφετε,active,INTR,0,[]
15354,εἰμί#1,εἰσιν,active,INTR,0,[]
15355,ὁδηγέω,ὁδηγῇ,active,INTR,0,[]
15355,πίπτω,πεσοῦνται,middle,INTR,0,[]
15356,ἀποκρίνω,ἀποκριθεὶς,passive,INTR,0,[]
15356,λέγω,εἶπεν,active,INTR,0,[]
15357,φράζω,φράσον,active,INTR,0,[]
15358,λέγω,εἶπεν,active,INTR,0,[]
15359,εἰμί#1,ἐστε,active,INTR,0,[]
15360,νοέω,νοεῖτε,active,INTR,0,[]
15360,εἰσπορεύομαι,εἰσπορευόμενον,middle,INTR,0,[]
15360,χωρέω,χωρεῖ,active,INTR,0,[]
15360,ἐκβάλλω,ἐκβάλλεται,passive,INTR,0,[]
15361,ἐκπορεύομαι,ἐκπορευόμενα,middle,INTR,0,[]
15361,ἐξέρχομαι,ἐξέρχεται,middle,INTR,0,[]
15361,κοινόω,κοινοῖ,active,INTR,0,[]
15362,ἐξέρχομαι,ἐξέρχονται,middle,INTR,0,[]
15363,εἰμί#1,ἐστιν,active,INTR,0,[]
15363,κοινόω,κοινοῦντα,active,INTR,0,[]
15364,ἐσθίω,φαγεῖν,active,INTR,0,[]
15364,κοινόω,κοινοῖ,active,INTR,0,[]
15365,ἐξέρχομαι,ἐξελθὼν,active,INTR,0,[]
15365,ἀναχωρέω,ἀνεχώρησεν,active,INTR,0,[]
15366,ἐξέρχομαι,ἐξελθοῦσα,active,INTR,0,[]
15366,κράζω,ἔκραζεν,active,INTR,0,[]
15366,λέγω,λέγουσα,active,INTR,0,[]
15367,ἐλεέω,ἐλέησόν,active,INTR,0,[]
15368,δαιμονίζομαι,δαιμονίζεται,middle,INTR,0,[]
15369,ἀποκρίνω,ἀπεκρίθη,passive,INTR,0,[]
15370,προσέρχομαι,προσελθόντες,active,INTR,0,[]
15370,ἐρωτάω,ἠρώτουν,active,INTR,0,[]
15370,λέγω,λέγοντες,active,INTR,0,[]
15371,ἀπολύω,ἀπόλυσον,active,INTR,0,[]
15371,κράζω,κράζει,active,INTR,0,[]
15372,ἀποκρίνω,ἀποκριθεὶς,passive,INTR,0,[]
15372,λέγω,εἶπεν,active,INTR,0,[]
15373,ἀποστέλλω,ἀπεστάλην,passive,INTR,0,[]
15373,ἀπόλλυμι,ἀπολωλότα,active,INTR,0,[]
15374,ἔρχομαι,ἐλθοῦσα,active,INTR,0,[]
15374,προσκυνέω,προσεκύνει,active,INTR,0,[]
15374,λέγω,λέγουσα,active,INTR,0,[]
15375,βοηθέω,βοήθει,active,INTR,0,[]
15376,ἀποκρίνω,ἀποκριθεὶς,passive,INTR,0,[]
15376,λέγω,εἶπεν,active,INTR,0,[]
15377,ἔξεστι,ἔξεστιν,active,INTR,0,[]
15377,λαμβάνω,λαβεῖν,active,INTR,0,[]
15377,βάλλω,βαλεῖν,active,INTR,0,[]
15378,λέγω,εἶπεν,active,INTR,0,[]
15380,ἐσθίω,ἐσθίει,active,INTR,0,[]
15380,πίπτω,πιπτόντων,active,INTR,0,[]
15381,ἀποκρίνω,ἀποκριθεὶς,passive,INTR,0,[]
15381,λέγω,εἶπεν,active,INTR,0,[]
15383,γίγνομαι,γενηθήτω,passive,INTR,0,[]
15383,ἐθέλω,θέλεις,active,INTR,0,[]
15384,ἰάομαι,ἰάθη,passive,INTR,0,[]
15385,μεταβαίνω,μεταβὰς,active,INTR,0,[]
15385,ἔρχομαι,ἦλθεν,active,INTR,0,[]
15385,ἀναβαίνω,ἀναβὰς,active,INTR,0,[]
15385,κάθημαι,ἐκάθητο,middle,INTR,0,[]
15386,προσέρχομαι,προσῆλθον,active,INTR,0,[]
15386,ἔχω,ἔχοντες,active,INTR,0,[]
15386,ῥίπτω,ἔριψαν,active,INTR,0,[]
15387,θεραπεύω,ἐθεράπευσεν,active,INTR,0,[]
15387,θαυμάζω,θαυμάσαι,active,INTR,0,[]
15387,βλέπω,βλέποντας,active,INTR,0,[]
15387,λαλέω,λαλοῦντας,active,INTR,0,[]
15387,περιπατέω,περιπατοῦντας,active,INTR,0,[]
15387,βλέπω,βλέποντας,active,INTR,0,[]
